identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/alarmType,product/availability,product/cacheEngine,product/callingType,product/capacitystatus,product/clockSpeed,product/country,product/cputype,product/currentGeneration,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/description,product/durability,product/ecu,product/edition,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/executionFrequency,product/executionLocation,product/frequencyMode,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/licenseModel,product/lineType,product/location,product/locationType,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/queueType,product/region,product/requestType,product/servicecode,product/servicename,product/sku,product/softwareType,product/storage,product/storageClass,product/storageMedia,product/storageType,product/subscriptionType,product/tenancy,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/vcpu,product/version,product/volumeType,pricing/RateId,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue
ptk76sdusda4rub445lrkq364aw4emoc2iqzjojd66d4c2xciucq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T08:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadBucketPublicAccessBlock,,swgw-poc-admin-pushadminapp,5.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0000018500,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
jt775sztmcfkabghgpkpppx7si3fe7ibdtckdiqw6gq24ccercwa,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T04:00:00Z,2019-11-02T05:00:00Z,AmazonCloudWatch,APN1-TimedStorage-ByteHrs,HourlyStorageMetering,,arn:aws:logs:ap-northeast-1:453375140098:log-group:/aws/lambda/vacuum,0.0000017902,,,USD,0.0330000000,0.0000000591,0.0330000000,0.0000000591,$0.033 per GB-mo of log storage - Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Storage Snapshot,,ap-northeast-1,,AmazonCloudWatch,AmazonCloudWatch,42CVQU4BPES8AWHC,,,,Amazon S3,,,,,,,APN1-TimedStorage-ByteHrs,,Current,,535816625,0.0000000591,0.0330000000,OnDemand,GB-Mo,,,,,,,,,2636110885,,,,,,,,
aykehfrzcwuh5mvceapw5o6w7oseme7ij2x6bi2iog7wzjc3bzvq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-02T00:00:00Z,AmazonRDS,APN1-InstanceUsage:db.r5.large,CreateDBInstance:0021,ap-northeast-1,arn:aws:rds:ap-northeast-1:453375140098:db:second-swgw-poc-read,24.0000000000,4,96.0000000000,USD,0.3500000000,8.4000000000,0.3500000000,8.4000000000,USD 0.35 per db.r5.large Single-AZ instance hour (or partial hour) running Aurora PostgreSQL,,"Amazon Web Services, Inc.",Amazon Relational Database Service,,,,,,Up to 3.1 GHz,,,Yes,Aurora PostgreSQL,Up to 3500 Mbps,Single-AZ,,,,,,21,Yes,,,,,,,,Memory optimized,db.r5.large,R5,No license required,,Asia Pacific (Tokyo),AWS Region,,,,,16 GiB,,,,,Up to 10 Gigabit,4,,CreateDBInstance:0021,Intel Xeon Platinum 8175,,64-bit,,Database Instance,,ap-northeast-1,,AmazonRDS,Amazon Relational Database Service,J552ENQMH4QZT69Y,,EBS Only,,,,,,,,,APN1-InstanceUsage:db.r5.large,2,,,748945583,8.4000000000,0.3500000000,OnDemand,Hrs,,,,,,,,,2636110814,,,,,,,,
ll6kme3xakyca6hwitqtgvigezq2whvoy4fusj44ifa2z5cjpeba,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-01T13:00:00Z,AmazonEC2,APN1-BoxUsage:t2.large,RunInstances,ap-northeast-1c,i-0fa94beba49e7e914,12.9980560000,4,51.9922240000,USD,0.1216000000,1.5805636096,0.1216000000,1.5805636096,$0.1216 per On Demand Linux t2.large Instance Hour,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,Used,Up to 3.0 GHz,,,Yes,,,,,,Variable,,,,,,,,,,,,General purpose,t2.large,t2,No License required,,Asia Pacific (Tokyo),AWS Region,,,,,8 GiB,,,,,Low to Moderate,4,Linux,RunInstances,Intel Xeon Family,NA,64-bit,Intel AVX; Intel Turbo,Compute Instance,,ap-northeast-1,,AmazonEC2,Amazon Elastic Compute Cloud,Q5HVB8NUA7UMHV4Y,,EBS only,,,,,Shared,,,,APN1-BoxUsage:t2.large,2,,,746974084,1.5805636096,0.1216000000,OnDemand,Hrs,,,,,,,,,2636110801,,,,,,,,
v3hjbhz3oxinxa4nts7yylvwhkjndnmlz54d64udyegj3jlqni4a,2019-11-03T00:00:00Z/2019-11-04T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-03T00:00:00Z,2019-11-03T08:00:00Z,AmazonEC2,APN1-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-068b46162cd7c000a,0.0888888888,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ap-northeast-1,,,,9FK48YK3M3ENNJRP,,,,,,,,,,,,,,,746009922,,,,GB-Mo,,,,,,,,,2636110801,,,,,,,,
2ccq3wutg7nc3lojsskwbstrvgfv5ls3wd5gqfdoya4je2mnic3q,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T07:00:00Z,AmazonS3,APN1-USE1-AWS-Out-Bytes,ReadLocation,,cloud-trail-poc-test-log-bucket,0.0000023805,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,7EQFT8UVNNKTV2AA,,,,,,,,US East (N. Virginia),AWS Region,InterRegion Outbound,APN1-USE1-AWS-Out-Bytes,,,,615715274,0.0000002142,0.0900000000,,GB,,,,,,,,,2636110802,,,,,,,,
c7hdqnge4vsfesrhctulzx6cjl5eivtb5fr4c5wpgn3pisvhl43q,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T23:00:00Z,2019-11-02T00:00:00Z,AmazonEC2,APN1-EBS:SnapshotUsage,CreateSnapshot,,arn:aws:ec2:ap-northeast-1:453375140098:snapshot/snap-0d2ee715d7dafbb36,0.0488118490,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-Month of snapshot data stored under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ap-northeast-1,,,,MANDGN42VEHJKQQU,,,,,,,,,,,,,,,746009876,,,,GB-Mo,,,,,,,,,2636110801,,,,,,,,
aratiljhid323ypvvwrzfvog34sk4y5z2t5nrt2f6h7w5hanmwdq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T06:00:00Z,2019-11-01T07:00:00Z,AmazonS3,APN1-USE1-AWS-Out-Bytes,ReadBucketWebsite,,swgw-poc-trail,0.0000006352,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,7EQFT8UVNNKTV2AA,,,,,,,,US East (N. Virginia),AWS Region,InterRegion Outbound,APN1-USE1-AWS-Out-Bytes,,,,615715274,0.0000000572,0.0900000000,,GB,,,,,,,,,2636110802,,,,,,,,
ipj42ehsbcwm5gnoxehi6m4jlyjuabk5wrutxkliab2jij5kxnaa,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T06:00:00Z,2019-11-01T07:00:00Z,AmazonS3,APN1-USE1-AWS-Out-Bytes,ReadBucketWebsite,,wangruitest,0.0000006296,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,7EQFT8UVNNKTV2AA,,,,,,,,US East (N. Virginia),AWS Region,InterRegion Outbound,APN1-USE1-AWS-Out-Bytes,,,,615715274,0.0000000567,0.0900000000,,GB,,,,,,,,,2636110802,,,,,,,,
2tnettwu4tz3xfz4wdcx2zwbf2nu65zaekiv5vdp5hnb7mrorxwa,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T07:00:00Z,AmazonEC2,APN1-DataTransfer-Regional-Bytes,PublicIP-Out,,i-050ded961e1b50af2,0.0000029020,,,USD,0.0100000000,0.0000000290,0.0100000000,0.0000000290,$0.01 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,RVH645383RKU285J,,,,,,,,Asia Pacific (Tokyo),AWS Region,IntraRegion,APN1-DataTransfer-Regional-Bytes,,,,615253311,0.0000000290,0.0100000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
nvsr5lthtv4uqcdcznm2y2otzm6r7iki4dw3urvbw745nu45dsja,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T00:00:00Z,2019-11-03T00:00:00Z,AmazonEC2,APN1-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0bf85087423c2afb9,0.2666666664,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ap-northeast-1,,,,9FK48YK3M3ENNJRP,,,,,,,,,,,,,,,746009922,,,,GB-Mo,,,,,,,,,2636110801,,,,,,,,
oxenmeheurmefi4ink5gau377zurdkqjftc7yw6oprzsqbpzaela,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T07:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadLocation,,xray-test-inoue,18.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0000066600,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
jxxetbtz5fji45aif5qnt3ecbnxsrdxvgwi5npxpovqaboq766dq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T08:00:00Z,AmazonS3,APN1-Requests-Tier2,HeadBucket,,lambda-function-bucket-ap-northeast-1-1566198975170,5.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0000018500,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
ch742o4mkbvxewpggrmfo4dojycitgqtnhbydles5iqxbvcd47ha,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T07:00:00Z,2019-11-01T08:00:00Z,AmazonEC2,APN1-APE1-AWS-Out-Bytes,RunInstances,,i-0c125d9dc0025893d,0.0000307774,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for  usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,B5PGPSM4DUARSZ57,,,,,,,,Asia Pacific (Hong Kong),AWS Region,InterRegion Outbound,APN1-APE1-AWS-Out-Bytes,,,,615715508,0.0000027700,0.0900000000,,GB,,,,,,,,,2636110802,,,,,,,,
jcggv7urdvje3uhtu44p6imjl3b33xcgguu3mfcyrqpivltia7sa,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T06:00:00Z,AmazonECS,APN1-Fargate-GB-Hours,FargateTask,,arn:aws:ecs:ap-northeast-1:453375140098:task/f300a121-b4d4-48ad-8490-29e7bc400bb1,0.0166666667,,,USD,0.0055300000,0.0000921667,0.0055300000,0.0000921667,AWS Fargate - Memory  - Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",Amazon EC2 Container Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,perGB,,,,,,,,,,,,Compute,,ap-northeast-1,,AmazonECS,Amazon EC2 Container Service,JQEE6EF5FAF2AESH,,,,,,,Shared,,,,APN1-Fargate-GB-Hours,,,,645494512,0.0000921667,0.0055300000,OnDemand,hours,,,,,,,,,2636110903,,,,,,,,
j3xcwudgwqnsoptwx6rkz6sippp7uwhuzjw4r4feyr4jdblhxbeq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T07:00:00Z,2019-11-01T08:00:00Z,AmazonEC2,APN1-APE1-AWS-In-Bytes,RunInstances,,i-06c1d12359d61a0fd,0.0023449827,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for  in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,PRYZ5UNHYYTX5A75,,,,,,,,Asia Pacific (Hong Kong),AWS Region,InterRegion Inbound,APN1-APE1-AWS-In-Bytes,,,,614617286,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
l3hgjvbxm2b4v35rjch2stq37x6jnk5idcoy7jxxgpevxodhobsq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-01T01:00:00Z,AmazonS3,APN1-TimedStorage-ByteHrs,StandardStorage,,billusage-swgw-poc,0.0192788754,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - storage under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,99.99%,,,,,,,,,,,,99.999999999%,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Storage,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,CCBFTMENTDWZHXHX,,,General Purpose,,,,,,,,APN1-TimedStorage-ByteHrs,,,Standard,535686815,0.0004819719,0.0250000000,,GB-Mo,,,,,,,,,2636110799,,,,,,,,
xqhtxpehwbvh2yxxer2ujhxg5ha4vgpf67bye5us56a2qkgv44lq,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T14:00:00Z,2019-11-02T15:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadBucketPublicAccessBlock,,swgw-vpc-flow,1.0000000000,,,USD,0.0000003700,0.0000003700,0.0000003700,0.0000003700,"$0.0037 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686437,0.0000003700,0.0000003700,OnDemand,Requests,,,,,,,,,2636110799,,,,,,,,
7pco77wx6iikn554j5kzi3tmjuh4k7uqyfc7cg5t5vji7rjj3bkq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T03:00:00Z,AmazonS3,APN1-USE1-AWS-Out-Bytes,ReadLogProps,,inoue-sgws-poc,0.0000002692,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,7EQFT8UVNNKTV2AA,,,,,,,,US East (N. Virginia),AWS Region,InterRegion Outbound,APN1-USE1-AWS-Out-Bytes,,,,615715274,0.0000000242,0.0900000000,,GB,,,,,,,,,2636110802,,,,,,,,
ydjrf7owjzn7poxktvdybt7zslvgbvglmpnwwu3h6ipdzcgtzuxa,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T00:00:00Z,2019-11-03T00:00:00Z,AWSGlue,APN1-Catalog-Storage,Storage,,,0.1999999992,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog storage under the free tier,,"Amazon Web Services, Inc.",AWS Glue,,,,,,,,,,,,,,,,,,,,,,,,,Data catalog storage,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,Storage,,,,,AWS Glue,,ap-northeast-1,,AWSGlue,AWS Glue,53WFD8U3TG36DTN8,,,,,,,,,,,APN1-Catalog-Storage,,,,599148463,0.0000020000,0.0000100000,,Obj-Month,,,,,,,,,2636111001,,,,,,,,
yiudyxjawoh5x66snzlyoeddsrcsjaatnpdogecnbrb2hgscktoq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T05:00:00Z,AmazonECS,APN1-DataTransfer-Regional-Bytes,FargateTask,,arn:aws:ecs:ap-northeast-1:453375140098:task/cd45c0a5-8e7a-4232-aba4-a6a718d43305,0.0001987667,,,USD,0.0100000000,0.0000019877,0.0100000000,0.0000019877,$0.01 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,"Amazon Web Services, Inc.",Amazon EC2 Container Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,RVH645383RKU285J,,,,,,,,Asia Pacific (Tokyo),AWS Region,IntraRegion,APN1-DataTransfer-Regional-Bytes,,,,615253311,0.0000019877,0.0100000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
mhgk5hahivyebb5gbizfnflnaazasl7cdcwfuuo4w6dk6mjaehca,2019-11-03T00:00:00Z/2019-11-04T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-03T00:00:00Z,2019-11-03T09:00:00Z,AmazonS3,APN1-EUW3-AWS-In-Bytes,PutObject,,swgw-poc-trail,0.0000063413,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - Asia Pacific (Tokyo) data transfer from EU (Paris),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,KWJM74SUQRMFYXR9,,,,,,,,EU (Paris),AWS Region,InterRegion Inbound,APN1-EUW3-AWS-In-Bytes,,,,615714996,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
nslxnlk74c2536vcn7xnfwufkipw35axs6qzjdn6siyfgi5drjsq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T23:00:00Z,2019-11-02T00:00:00Z,AmazonEC2,APN1-EBS:SnapshotUsage,CreateSnapshot,,arn:aws:ec2:ap-northeast-1:453375140098:snapshot/snap-04e0435402f23ff81,0.0013346354,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-Month of snapshot data stored under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ap-northeast-1,,,,MANDGN42VEHJKQQU,,,,,,,,,,,,,,,746009876,,,,GB-Mo,,,,,,,,,2636110801,,,,,,,,
pbgajw2ydnibj4owrbiz3bjsngxuz7ndnf45ualdj7osf3asdd5q,2019-11-03T00:00:00Z/2019-11-04T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-03T00:00:00Z,2019-11-03T09:00:00Z,AWSCloudTrail,APN1-FreeEventsRecorded,None,,,27566.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0 per free event recorded in Asia Pacific (Tokyo) region,,"Amazon Web Services, Inc.",AWS CloudTrail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Management Tools - AWS CloudTrail Free Events Recorded,,ap-northeast-1,,AWSCloudTrail,AWS CloudTrail,ADHQC8QDRPDRP8YH,,,,,,,,,,,APN1-FreeEventsRecorded,,,,505940978,0.0000000000,0.0000000000,OnDemand,Events,,,,,,,,,2636110947,,,,,,,,
